Date,Time,Vendor Name,Invoice No,Amount,Department,Description,DayOfWeek,SecondsSinceMidnight,RollingVendorSpend,InvoiceDeviation,IF_Score,Anomaly_IF,Anomaly_LOF,LOF_Score,OCSVM_Score,Anomaly_OCSVM,FraudRiskScore
2025-06-10,14:09:10,"Russo, Fitzgerald and Guzman",INV-196,2689.63,IT,Equipment,1,50950,88152.5,0.5324758715400366,-0.04256327947135796,1,1,0.9922867287779026,-1.8856453264043331,1,2.5464515021405623
2025-06-10,11:25:07,"Russo, Fitzgerald and Guzman",INV-197,2470.14,Operations,,1,41107,86809.31999999999,0.489022634833009,-0.04977441155804507,1,1,1.022053508966052,-1.9230815715010365,1,2.3333973400650394
2025-06-11,18:15:36,"Russo, Fitzgerald and Guzman",INV-189,2049.39,Finance, ,2,65736,85506.37,0.40572522108075665,-0.06992234256784324,1,1,0.983583659789188,-1.5377501240877152,1,7.011146937870735
2025-06-12,17:53:58,"Russo, Fitzgerald and Guzman",INV-144,2000.0,Marketing,Training,3,64438,84233.81999999999,0.3959473024468322,-0.04584035633579486,1,1,0.9866551409608941,-1.5882798408695429,1,6.67645557936498
2025-06-12,11:47:24,"Russo, Fitzgerald and Guzman",INV-173,3113.58,Finance,Training,3,42444,84650.34,0.6164068009762038,-0.07285827432865633,1,1,1.0191552727763598,-1.9664265861947676,1,1.3408007316494834
2025-06-13,11:33:07,"Russo, Fitzgerald and Guzman",INV-159,2313.43,Finance,Training,4,41587,86325.17,0.4579981839497874,-0.07511402788306665,1,1,1.0202110207019348,-1.9223631832111963,1,1.9545009219069098
2025-06-13,00:10:21,"Russo, Fitzgerald and Guzman",INV-194,10000.0,Operations,Office supplies,4,621,92335.95,1.9797365122341608,-0.01688738501605036,1,1,1.117737447132696,-0.6882094515255268,1,21.854604993087925
2025-06-13,13:37:14,"Russo, Fitzgerald and Guzman",INV-104,1788.72,IT,Travel expenses,4,49034,93263.09999999999,0.35411942941634883,-0.04591862029831556,1,1,0.9789912532976068,-1.8256045826212954,1,3.167690330382966
2025-06-14,08:16:05,"Russo, Fitzgerald and Guzman",INV-180,1919.51,Operations,Maintenance,5,29765,91045.94,0.3800124032598594,-0.04396657122240116,1,1,1.010950388050059,-1.717549626167358,1,5.200302131550331
2025-06-15,02:42:19,"Russo, Fitzgerald and Guzman",INV-198,100000.0,Finance,Software purchase,6,9739,187729.03,19.79736512234161,0.04097449252747354,-1,1,1.149316162208839,0.5110648287718931,-1,40.30588537460918
2025-06-18,20:35:40,"Russo, Fitzgerald and Guzman",INV-101,2744.06,Marketing,Utility bill,2,74140,187393.06,0.5432515773761272,-0.03187330905825819,1,1,0.967003358812881,-0.6045088390302951,1,20.68028554084115
2025-06-23,01:17:25,"Russo, Fitzgerald and Guzman",INV-156,2017.81,Operations,Maintenance,0,4645,183561.2,0.3994732131751212,-0.027496803606604392,1,1,1.0194539219893373,-0.1516669473569543,1,27.97751248057054
2025-06-23,12:48:56,"Russo, Fitzgerald and Guzman",INV-191,4455.41,Operations,Travel expenses,0,46136,183016.61000000002,0.8820537853973203,-0.04005350782319905,1,1,0.9881352242602531,-1.407297282720723,1,9.371733017330962
2025-06-24,18:44:24,"Russo, Fitzgerald and Guzman",INV-192,936.27,Marketing,Equipment,1,67464,181360.49,0.18535679043094777,-0.031189375905981087,1,1,1.01877455436403,-0.7549137024764505,1,19.27788221872941
2025-06-29,10:34:19,"Russo, Fitzgerald and Guzman",INV-140,3841.21,Operations,,6,38059,175201.7,0.7604583688158981,-0.04448094272184988,1,1,1.0378431520899354,-1.3337422392267761,1,11.073170509786152
2025-06-29,18:53:30,"Russo, Fitzgerald and Guzman",INV-127,4476.47,Operations,Utility bill,6,68010,177164.04,0.8862231104920855,-0.03435715102793202,1,1,1.029195838897453,-0.9191079877977657,1,17.030869849692895
2025-07-01,15:40:45,"Russo, Fitzgerald and Guzman",INV-198,3638.72,Finance,Travel expenses,1,56445,180208.52000000002,0.7203706841796685,-0.06539147959625796,1,1,1.0189466306124433,-1.2213131301251643,1,12.112942649011094
2025-04-04,18:12:51,"Salinas, Aguirre and Wilson",INV-143,1897.5,Marketing,Office supplies,4,65571,1897.5,0.21445561319779724,-0.03618123563018166,1,1,1.0674648739351436,-0.0038284322404393833,1,30.657263146674087
2025-04-05,17:20:37,"Salinas, Aguirre and Wilson",INV-105,6047.68,IT,,5,62437,7945.18,0.6835093137412671,-0.028325339331639776,1,1,0.9863528114480007,-0.4620234874101605,1,23.04816690633356
2025-04-09,01:09:13,"Salinas, Aguirre and Wilson",INV-189,4000.0,IT,,2,4153,11945.18,0.45208034402697705,-0.02426056195292925,1,1,1.0847854705015911,0.31511307860424154,-1,35.642398534564414
2025-04-09,16:37:39,"Salinas, Aguirre and Wilson",INV-160,6275.71,Finance,Utility bill,2,59859,18220.89,0.709281283953385,-0.06180258221716328,1,1,1.0280139021142,-0.9798580081429868,1,15.75120179722045
2025-04-09,12:50:32,"Salinas, Aguirre and Wilson",INV-189,1286.98,Operations,License renewal,2,46232,19507.87,0.14545459028895974,-0.042012976377884204,1,1,0.9861867779346951,-1.125006391954944,1,13.357503996973227
2025-04-10,03:11:35,"Salinas, Aguirre and Wilson",INV-160,2664.21,Operations,Training,3,11495,22172.08,0.30110924334002814,-0.044021631630288216,1,1,1.014396358006004,-0.4430520726102678,1,23.49657450690715
2025-04-12,14:19:13,"Salinas, Aguirre and Wilson",INV-132,2000.0,Finance,Travel expenses,5,51553,24172.08,0.22604017201348853,-0.0662600712252604,1,1,1.0366514024776594,-1.2647989625743783,1,11.73138407823193
2025-04-13,13:05:44,"Salinas, Aguirre and Wilson",INV-170,1474.98,Operations,License renewal,6,47144,25647.06,0.16670236645822764,-0.03066774556562024,1,1,1.0130314731174326,-1.3364277321750855,1,10.877249084169753
2025-04-15,17:48:16,"Salinas, Aguirre and Wilson",INV-154,3790.92,Finance,,1,64096,29437.98,0.42845010444468695,-0.06359686831928041,1,1,1.0173160596252426,-1.1964064086914519,1,12.471895326333204
2025-04-16,19:34:26,"Salinas, Aguirre and Wilson",INV-110,562.67,IT,Equipment,2,70466,30000.65,0.06359301179341478,-0.03154118022920471,1,1,1.0265126633460468,-0.9095728060015205,1,17.169291900141623
2025-04-16,13:23:03,"Salinas, Aguirre and Wilson",INV-186,4099.5,Operations, ,2,48183,34100.15,0.4633258425846481,-0.051415870613064185,1,1,1.0061909168488512,-1.6279703398788428,1,6.308060805236039
2025-04-18,13:00:52,"Salinas, Aguirre and Wilson",INV-121,2195.94,Operations,Consulting fee,4,46852,36296.090000000004,0.24818532766565,-0.051608534867315314,1,1,0.9915391318109681,-1.642712938965012,1,5.884445825101613
2025-04-19,10:56:41,"Salinas, Aguirre and Wilson",INV-179,2636.27,HR,Equipment,5,39401,38932.36,0.2979514621369997,-0.051850219978429146,1,1,1.0390430735755738,-1.6997575634625015,1,5.744385975030811
2025-04-21,08:48:21,"Salinas, Aguirre and Wilson",INV-193,1689.84,IT,Equipment,0,31701,40622.2,0.1909858621376367,-0.033919407062752205,1,1,1.05837012562808,-1.6049185713290832,1,7.635693508699829
2025-04-22,04:26:06,"Salinas, Aguirre and Wilson",INV-115,2448.88,Finance, ,1,15966,43071.08,0.2767726282201959,-0.06274509548108331,1,1,1.0151333559988358,-1.1714035092138602,1,12.810820670216064
2025-04-27,10:40:13,"Salinas, Aguirre and Wilson",INV-116,75000.0,HR,Equipment,6,38413,118071.08,8.47650645050582,0.024795264463794875,-1,-1,1.7290699166885861,-1.1596799423177622,1,24.45388502614717
2025-04-27,05:05:25,"Salinas, Aguirre and Wilson",INV-194,1164.58,Marketing,Training,6,18325,119235.66,0.13162093176173423,-0.04148582163964071,1,1,1.0528733379488684,-1.0411438313108548,1,15.520550901233019
2025-04-27,17:39:27,"Salinas, Aguirre and Wilson",INV-104,4623.22,Operations,Utility bill,6,63567,123858.88,0.5225167220281002,-0.03989902202917667,1,1,1.0025365902509635,-1.3341874070790283,1,10.626894225281966
2025-04-29,20:12:12,"Salinas, Aguirre and Wilson",INV-122,2610.66,IT, ,1,72732,126469.54000000001,0.29505701773436693,-0.03203873610937802,1,1,0.995385691368688,-0.8669063134825628,1,17.327386130457782
2025-05-01,02:34:10,"Salinas, Aguirre and Wilson",INV-121,2453.81,Operations,Utility bill,3,9250,128923.35,0.27732981724420913,-0.04916223014150273,1,1,1.02612010837511,-0.592782410768919,1,21.447052982970252
2025-05-07,09:30:30,"Salinas, Aguirre and Wilson",INV-122,3535.45,Marketing,License renewal,2,34230,132458.8,0.399576863072544,-0.052945742616117564,1,1,0.9721728062043171,-1.4473167231568773,1,8.385622565025733
2025-05-08,04:04:41,"Salinas, Aguirre and Wilson",INV-164,100000.0,Marketing,Travel expenses,3,14681,232458.8,11.302008600674426,0.04467065190445396,-1,-1,1.3958089243872887,0.04120665469900686,-1,37.16075292166857
2025-05-13,00:47:33,"Salinas, Aguirre and Wilson",INV-195,3897.7,Finance,Office supplies,1,2853,236356.5,0.4405183892284871,-0.04335063372169401,1,1,1.1843465781392928,-0.637545708013743,1,23.15477922279874
2025-05-13,16:00:37,"Salinas, Aguirre and Wilson",INV-102,503.65,Operations,Training,1,57637,236860.15,0.056922566317296745,-0.030918169828579256,1,1,1.0884566159993545,-1.5326675547606072,1,9.143889576454416
2025-05-14,21:13:53,"Salinas, Aguirre and Wilson",INV-185,2356.92,Marketing,Maintenance,2,76433,239217.07,0.2663793011110157,-0.037962641802614217,1,1,1.1023103316665384,-0.960888752110769,1,17.42787115595305
2025-05-15,20:10:03,"Salinas, Aguirre and Wilson",INV-126,498.42,Marketing,Training,3,72603,239715.49,0.056331471267481475,-0.04105902716786802,1,1,1.099607879424591,-1.0473073446881003,1,16.107540572240104
2025-05-17,04:26:55,"Salinas, Aguirre and Wilson",INV-158,2874.32,HR,Office supplies,5,16015,242589.81,0.32485589361090517,-0.03994700449117872,1,1,1.0610296370802588,-1.3273105535171261,1,11.562146116991801
2025-05-19,16:07:18,"Salinas, Aguirre and Wilson",INV-119,4540.35,Marketing,,0,58038,247130.16,0.5131507475007213,-0.03770315422016984,1,1,1.020740585192029,-1.8570410368610197,1,3.4329714041134607
2025-05-22,08:59:50,"Salinas, Aguirre and Wilson",INV-184,2398.12,Marketing,Equipment,3,32390,249528.28,0.27103572865449355,-0.04810281447111947,1,1,1.006724032477378,-1.8547354348047236,1,3.1164009276892704
2025-05-30,04:18:48,"Salinas, Aguirre and Wilson",INV-112,1454.54,Operations,,4,15528,250982.82,0.1643922359002498,-0.03510627238325181,1,1,1.0548558454053076,-1.3082475019404,1,11.815996724762497
2025-05-30,20:00:07,"Salinas, Aguirre and Wilson",INV-134,2297.52,Marketing, ,4,72007,251382.84,0.25966590800221506,-0.040383436149944996,1,1,1.0413790181646738,-1.2863344533586272,1,11.861226789435788
2025-05-30,21:09:08,"Salinas, Aguirre and Wilson",INV-132,100000.0,IT,Maintenance,4,76148,345335.16000000003,11.302008600674426,0.0867688812217508,-1,-1,2.4743393309281636,3.309534808737091,-1,100.0
2025-06-02,10:11:18,"Salinas, Aguirre and Wilson",INV-125,1380.93,Operations,Office supplies,0,36678,342716.09,0.15607282736929334,-0.009941667439360868,1,1,0.9534113745908949,-0.24998214309139044,1,25.87565417289857
2025-06-03,19:41:25,"Salinas, Aguirre and Wilson",INV-114,870.47,Finance,Office supplies,1,70885,337310.85,0.09838059426629067,-0.035846189571222264,1,1,1.0496679514947687,0.046352264495041595,-1,31.125717527695517
2025-06-05,19:50:55,"Salinas, Aguirre and Wilson",INV-170,3291.25,Operations,Office supplies,3,71455,339315.12,0.37197735806969706,-0.01968483156326417,1,1,1.063789163473778,0.07626640549728236,-1,31.98758885070828
2025-06-07,02:15:01,"Salinas, Aguirre and Wilson",INV-191,2569.04,HR,Consulting fee,5,8101,339219.94999999995,0.29035312175476624,-0.013485728712329448,1,1,1.0360809168321614,0.37470185370371567,-1,35.952503817684295
2025-06-08,02:03:37,"Salinas, Aguirre and Wilson",INV-148,1548.28,Finance,,6,7417,338768.23,0.174986738762522,-0.024712480601254472,1,1,1.0426790655155083,0.42511000837262003,-1,36.607956282416154
2025-06-10,04:52:28,"Salinas, Aguirre and Wilson",INV-128,2818.46,HR, ,1,17548,340111.71,0.31854259160656845,-0.016102025571864687,1,1,1.017000064892153,-0.0004961342586362605,1,30.269925301399002
2025-06-12,10:00:20,"Salinas, Aguirre and Wilson",INV-130,3748.3,Marketing,Maintenance,3,36020,340069.09,0.42363318837907954,-0.028112802718083973,1,1,0.9549702072995073,-0.4756572706250637,1,22.40668411620646
2025-06-13,06:29:06,"Salinas, Aguirre and Wilson",INV-156,1767.64,Operations,Equipment,4,23346,341274.06,0.19977882482896142,-0.02106823671363872,1,1,1.0240223531165595,-0.09059328864543659,1,29.009389990936345
2025-06-16,14:19:25,"Salinas, Aguirre and Wilson",INV-118,2764.83,Finance,Software purchase,0,51565,339939.38999999996,0.3124813243940267,-0.03363679869763925,1,1,0.9855461868048818,-0.4224626719851088,1,23.526985943070944
2025-06-18,19:51:31,"Salinas, Aguirre and Wilson",INV-122,7006.89,Marketing,Maintenance,2,71491,344750.33999999997,0.7919193104397964,-0.013648479953469628,1,1,1.0920939621949786,0.24386315867339547,-1,34.878851266910694
2025-06-19,00:10:58,"Salinas, Aguirre and Wilson",INV-158,4101.72,IT,Travel expenses,3,658,346215.79000000004,0.46357674717558306,0.003572981665658337,-1,1,1.1624906217452369,1.0900236591611723,-1,48.24830290012334
2025-06-20,04:10:58,"Salinas, Aguirre and Wilson",INV-127,4163.18,Marketing,Office supplies,4,15058,348689.13,0.4705229616615576,-0.01531704169512288,1,1,1.0195964320894346,0.5215571593802046,-1,37.792878714528285
2025-04-04,07:11:49,Smith-Lyons,INV-140,50000.0,Marketing,Maintenance,4,25909,50000.0,6.325270373682123,0.019395643915537775,-1,-1,3.225073168381661,-1.220275204470063,1,44.928146570500765
2025-04-06,03:53:46,Smith-Lyons,INV-142,2309.04,HR,Maintenance,6,14026,52309.04,0.2921060460729394,-0.014487643117960913,1,1,0.9805908081023643,-1.2044942316790355,1,12.533405814513454
2025-04-07,21:36:54,Smith-Lyons,INV-107,4867.81,IT,Office supplies,0,77814,57176.85,0.6158042875542715,-0.008578019022599082,1,1,1.0388089771820455,-1.1197441541489148,1,14.664976880164982
2025-04-11,02:29:05,Smith-Lyons,INV-189,6857.99,IT,Training,4,8945,64034.84,0.8675728194001652,-0.020247430807218858,1,1,1.0045654443164564,-1.1507271080946175,1,13.564013575558597
2025-04-11,15:15:24,Smith-Lyons,INV-112,2437.15,Operations,Travel expenses,4,54924,66471.99,0.3083126538243877,-0.02508625891259969,1,1,1.0152560823681396,-1.8974030235878843,1,2.9572039762437727
2025-04-16,17:58:07,Smith-Lyons,INV-194,4834.62,IT,,2,64687,71306.61,0.6116055730802212,-0.02261077129750777,1,1,0.997982872787115,-1.725905068927137,1,5.200772348165305
2025-04-19,04:20:03,Smith-Lyons,INV-176,2065.98,IT,Utility bill,5,15603,73372.59,0.26135764173239584,-0.023189156021575452,1,1,0.9957238326597848,-1.3474378031127543,1,10.57888325611646
2025-04-19,08:08:19,Smith-Lyons,INV-195,2212.8,IT,Equipment,5,29299,75585.39,0.27993116565767606,-0.02751164808986567,1,1,1.0256008140536748,-1.8098666244084889,1,4.323899349222903
2025-04-20,06:07:17,Smith-Lyons,INV-134,4255.96,IT, ,6,22037,79841.35,0.5384019539915234,-0.01969753639494287,1,1,0.9932188889383513,-1.6555261126506444,1,6.18193055008172
2025-04-21,17:42:23,Smith-Lyons,INV-126,3445.69,Finance,,0,63743,83287.04,0.43589841747785507,-0.045450152029240076,1,1,0.9991599763055561,-1.6698118179671013,1,5.693740625137191
2025-04-23,16:51:38,Smith-Lyons,INV-187,3095.84,Marketing,Travel expenses,2,60698,86382.88,0.3916405006732013,-0.03196131522436346,1,1,0.9794397927369166,-1.726197173579802,1,4.797220877910889
2025-04-26,09:55:39,Smith-Lyons,INV-148,2985.3,Finance,Equipment,5,35739,89368.18000000001,0.37765659293106485,-0.05046990414528635,1,1,1.0132371050495752,-1.877850811753781,1,2.8448050800284177
2025-04-26,22:39:27,Smith-Lyons,INV-138,75000.0,Operations,License renewal,5,81567,164368.18,9.487905560523185,0.0531776061451974,-1,-1,2.4391246418411185,-0.4610178747945781,1,45.02966918237666
2025-04-28,18:56:14,Smith-Lyons,INV-143,4034.56,Operations,Office supplies,0,68174,168402.74000000002,0.5103936567768589,-0.007499657647957181,1,1,0.9794871406471687,-0.8794626295076569,1,17.271321512066887
2025-04-30,09:08:21,Smith-Lyons,INV-150,2884.98,Operations,Office supplies,2,32901,171287.72,0.364965570453309,-0.028025356200653384,1,1,0.9827610006242399,-1.2125316901054575,1,12.255573443974725
2025-05-06,06:10:15,Smith-Lyons,INV-175,3885.21,Operations,Maintenance,1,22215,175172.93,0.49150007417067043,-0.019338538199212385,1,1,0.9607383935132742,-1.01420559959476,1,14.904187183714477
2025-05-07,00:34:47,Smith-Lyons,INV-162,2370.05,Marketing,Equipment,2,2087,177542.98,0.29982414098290633,-0.020541659379183563,1,1,1.072719579168105,0.0003743002131457729,-1,31.016591692213712
2025-05-07,15:09:48,Smith-Lyons,INV-103,3001.52,Marketing,Equipment,2,54588,180544.5,0.3797085106402873,-0.03650027439338294,1,1,1.0248982974201089,-1.2222829817382603,1,12.597922383362658
2025-05-08,08:53:57,Smith-Lyons,INV-194,2991.74,Marketing,License renewal,3,32037,183536.24000000002,0.37847128775519506,-0.037369975407316125,1,1,0.9858605318588438,-1.2371112143863385,1,11.81423954205175
2025-05-13,22:01:30,Smith-Lyons,INV-153,1438.95,IT,Consulting fee,1,79290,184975.19,0.1820349560841978,-0.0138179589567749,1,1,0.9950571312245302,-0.26250419824408766,1,26.23713602581591
2025-05-13,13:21:44,Smith-Lyons,INV-146,4359.62,Marketing,Utility bill,1,48104,189334.81,0.5515155045302411,-0.026802419975149205,1,1,0.9801284355856847,-1.423133303084601,1,9.220085184661404
2025-05-20,12:01:25,Smith-Lyons,INV-187,4719.42,Finance,Training,1,43285,194054.23,0.5970321501392577,-0.047625625543371075,1,1,0.9909217379513752,-1.494069032962404,1,8.060853124391125
2025-05-22,06:54:35,Smith-Lyons,INV-147,3539.24,Marketing,,3,24875,197593.47,0.4477329983470143,-0.03220426294405082,1,1,1.0274630778899252,-1.1946690180840847,1,13.091517510210194
2025-05-24,03:03:26,Smith-Lyons,INV-170,3105.26,Finance,Travel expenses,5,11006,200698.73,0.392832181611603,-0.048190183243154605,1,1,0.9963594214059339,-0.6612861390749849,1,20.05406155745745
2025-05-26,00:40:18,Smith-Lyons,INV-168,3392.64,HR,Office supplies,0,2418,204091.37,0.4291873056113783,-0.006586855723020979,1,1,1.076620163838348,-0.23936888587800098,1,27.83969503661119
2025-05-26,11:59:52,Smith-Lyons,INV-156,3248.79,Finance,Maintenance,0,43192,207340.16,0.41098950274629487,-0.04806771117858433,1,1,1.1515762437261408,-1.5278412568583128,1,9.871170954513767
2025-05-28,08:49:21,Smith-Lyons,INV-186,3224.64,IT,Travel expenses,2,31761,210564.80000000002,0.40793439715580637,-0.03102017394400286,1,1,1.1029721053929877,-1.458676214695675,1,10.409632879155224
2025-06-01,19:22:16,Smith-Lyons,INV-183,2420.85,Finance,Consulting fee,6,69736,212985.65,0.30625061568256734,-0.04135309037994089,1,1,1.0904300581384294,-0.986136169952406,1,16.847749380056346
2025-06-03,09:08:06,Smith-Lyons,INV-168,3381.16,HR,License renewal,1,32886,216366.81,0.4277350235335809,-0.02217977981314928,1,1,1.1328880971170945,-1.550258416348953,1,9.653294949671215
2025-06-05,06:21:30,Smith-Lyons,INV-163,2829.36,Marketing,License renewal,3,22890,219196.17,0.35792933968962504,-0.030546318990064658,1,1,1.0987568147733429,-1.31279483866426,1,12.444733077202779
2025-06-07,19:19:47,Smith-Lyons,INV-101,3856.06,Finance,Equipment,5,69587,173052.23,0.4878124415428137,-0.04659224842725118,1,1,1.00342990034514,-0.817062798459208,1,17.947827243274045
2025-06-11,12:15:15,Smith-Lyons,INV-128,3165.13,HR,Training,2,44115,173908.32,0.40040606035704995,-0.03448448282107258,1,1,1.072505446218514,-1.3142824502135326,1,11.991192983334308
2025-06-12,22:22:24,Smith-Lyons,INV-199,1678.49,HR,Maintenance,3,80544,170719.0,0.21233806139043412,-0.024078865934945848,1,1,1.153060854989884,-0.1760050980762209,1,29.590913791303613
2025-06-14,20:43:43,Smith-Lyons,INV-157,2109.2,Finance,Consulting fee,5,74623,165970.21000000002,0.26682520544340665,-0.04916366150248186,1,1,1.0999440545984174,-0.5038482031464078,1,23.777335641808182
2025-06-14,22:28:25,Smith-Lyons,INV-124,2201.98,IT, ,5,80905,165735.04,0.2785623771488112,-0.020921659923479052,1,-1,1.2305702858995309,-0.1870290063700928,1,30.588029242859438
